"ensembl_gene_id"	"mgi_symbol"	"gene_biotype"	"description"	"P.Value_NAC_FENT_INPUT"	"P.Value_NAC_SAL_INPUT"	"P.Value_PFC_FENT_INPUT"	"P.Value_PFC_SAL_INPUT"	"P.Value_INPUT_F_FENT"	"P.Value_INPUT_M_FENT"	"P.Value_INPUT_FENT"	"logFC_NAC_FENT_INPUT"	"logFC_NAC_SAL_INPUT"	"logFC_PFC_FENT_INPUT"	"logFC_PFC_SAL_INPUT"	"logFC_INPUT_F_FENT"	"logFC_INPUT_M_FENT"	"logFC_INPUT_FENT"
"ENSMUSG00000053519"	"Kcnip1"	"protein_coding"	"Kv channel-interacting protein 1 [Source:MGI Symbol;Acc:MGI:1917607]"	0.0107304207579356	0.272577096475206	0.0753696503845999	0.00265813146474406	0.616362102422549	0.821669091478079	0.607609863660909	0.381972731292926	0.178027918429335	0.270508659976151	0.491206832120433	-0.103283164608942	-0.0464263528696627	-0.0748547587393023
"ENSMUSG00000053536"	"Cstf2t"	"protein_coding"	"cleavage stimulation factor, 3' pre-RNA subunit 2, tau [Source:MGI Symbol;Acc:MGI:1932622]"	1.00110921418419e-08	0.000230489223059102	7.79181791999542e-09	1.4598220894394e-06	0.43026711172173	0.615375341261833	0.361969475486911	0.423684461133278	0.276814723061607	0.440942794939386	0.368122971094604	-0.0715154199773167	-0.0454833439360316	-0.0584993819566741
"ENSMUSG00000053552"	"Ebf4"	"protein_coding"	"early B cell factor 4 [Source:MGI Symbol;Acc:MGI:2385972]"	0.000723816829006042	0.16535512494363	0.000752506690592201	0.0081268377125635	0.853864030864357	0.664650791140825	0.859908295301725	0.332240530925801	0.145107272759784	0.341274473655551	0.275643102993268	-0.024379285292111	0.0574151762482309	0.01651794547806
"ENSMUSG00000053559"	"Smagp"	"protein_coding"	"small cell adhesion glycoprotein [Source:MGI Symbol;Acc:MGI:2448476]"	0.000444340738678144	2.92360442256224e-05	0.00528494134427976	3.30929591187023e-05	0.664013607351946	0.923289321626252	0.810912993833523	-0.77308444026756	-1.04319374642448	-0.620408018534773	-1.00839828112797	0.128333488659635	-0.0284268522288053	0.0499533182154151
"ENSMUSG00000053560"	"Ier2"	"protein_coding"	"immediate early response 2 [Source:MGI Symbol;Acc:MGI:104815]"	1.58972940131453e-05	1.22283319689675e-05	0.00706037643471745	0.0741348349186055	0.885595451352565	0.536288352558897	0.73679552321365	0.823749030139186	0.927524832727749	0.504269930235472	0.344214066075407	0.0358261838995024	-0.154226738975968	-0.0592002775382328
"ENSMUSG00000053565"	"Eif3k"	"protein_coding"	"eukaryotic translation initiation factor 3, subunit K [Source:MGI Symbol;Acc:MGI:1921080]"	2.9237803749734e-09	4.84946418608835e-07	2.76121220082934e-05	0.129043035658747	0.707699204851273	0.6742765261595	0.974373859315387	-0.38475895971578	-0.345575929816135	-0.258541143522329	-0.0917941650520948	-0.0294173866697349	0.0329795168807916	0.00178106510552833
"ENSMUSG00000053580"	"Tanc2"	"protein_coding"	"tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 2 [Source:MGI Symbol;Acc:MGI:2444121]"	2.8474500638692e-34	5.45067062317916e-30	4.04080864470504e-28	8.63539723995003e-25	0.082021420639496	0.0872277850012771	0.0159680352883877	1.58786161812222	1.46647311620463	1.25606532086198	1.13216324534147	-0.152380089026562	-0.149786900382249	-0.151083494704406
"ENSMUSG00000053581"	"Zfand2a"	"protein_coding"	"zinc finger, AN1-type domain 2A [Source:MGI Symbol;Acc:MGI:2140729]"	1.28374927316448e-10	7.3043899150756e-06	2.56624841325818e-08	0.000121947173175505	0.0104728095470867	0.823976409317749	0.0471274016094071	0.563306739376098	0.395225857899236	0.479362261315186	0.322157448406145	-0.271158571304207	-0.0229175898958225	-0.147038080600015
"ENSMUSG00000053600"	"Zfp472"	"protein_coding"	"zinc finger protein 472 [Source:MGI Symbol;Acc:MGI:2385049]"	0.296783568243933	0.0187248194374704	0.669969424279482	0.367225605204676	0.097669726917959	0.730248869154166	0.156574304245428	0.164789827607312	0.419537886303247	0.0691191069759584	0.153644802880554	0.372558018232877	0.0766991446785222	0.2246285814557
"ENSMUSG00000053603"	"4930442H23Rik"	"TEC"	"RIKEN cDNA 4930442H23 gene [Source:MGI Symbol;Acc:MGI:1922144]"	0.23067745784324	0.0272944786673305	0.689388449061122	0.282210677867774	0.693490741923566	0.819830195999974	0.906246453031063	-0.229729537710004	-0.475949434565668	-0.078536306783877	-0.222356869041402	0.106249262863594	-0.0613746279963575	0.022437317433618
"ENSMUSG00000053604"	"Rpia"	"protein_coding"	"ribose 5-phosphate isomerase A [Source:MGI Symbol;Acc:MGI:103254]"	0.893310416200487	0.592234515961058	0.0391257281751729	0.00576993354482857	0.493189318554624	0.985956757109959	0.61888580529854	-0.018496319746989	-0.081986667266629	-0.298580523661543	-0.424795176619576	-0.133903900880341	-0.00343269555406112	-0.0686682982172009
"ENSMUSG00000053613"	"Notumos"	"lncRNA"	"notum palmitoleoyl-protein carboxylesterase, opposite strand [Source:MGI Symbol;Acc:MGI:3698431]"	4.80362586446018e-11	1.02638885736332e-07	4.87819314743024e-12	3.95608299769422e-11	0.396665884748982	0.771436102307028	0.692537066612225	-1.75764278780381	-1.47114466195523	-1.94425062522701	-1.9102215818017	0.264700752061318	-0.0904785194035542	0.0871111163288818
"ENSMUSG00000053617"	"Sh3pxd2a"	"protein_coding"	"SH3 and PX domains 2A [Source:MGI Symbol;Acc:MGI:1298393]"	2.06839235589433e-09	2.06832290803355e-10	6.24482123577791e-05	0.00497707473710965	0.618853941432251	0.338371135068096	0.743424207850749	1.26965718950653	1.52479633594574	0.799000334393106	0.566851170464788	0.127239803878101	-0.245566909371445	-0.0591635527466718
"ENSMUSG00000053626"	"Tll1"	"protein_coding"	"tolloid-like [Source:MGI Symbol;Acc:MGI:106923]"	0.149636830662622	0.054850062978792	4.83439246787299e-05	0.00442433838362322	0.520169454340634	0.898195858486529	0.58553817072887	0.329948172175338	0.490837932883074	1.02114197426801	0.722425355042155	0.20680377093947	0.0410742911242137	0.123939031031842
"ENSMUSG00000053641"	"Dennd4a"	"protein_coding"	"DENN domain containing 4A [Source:MGI Symbol;Acc:MGI:2142979]"	2.56123264267103e-24	1.36590268232135e-21	6.09284656290589e-22	7.48960218516501e-18	0.329040189276664	0.440140148400704	0.217858517918831	0.860673369607324	0.837734554781107	0.792312782358823	0.674000426017917	-0.0711516509304273	-0.0561888357487907	-0.063670243339609
"ENSMUSG00000053644"	"Aldh7a1"	"protein_coding"	"aldehyde dehydrogenase family 7, member A1 [Source:MGI Symbol;Acc:MGI:108186]"	0.011613154922778	0.0673459578117725	0.081887750245845	0.00570153992439314	0.800938866765572	0.56701377634683	0.559999262624868	-0.146810699445394	-0.11646721522703	0.102844422128393	0.174658785316243	0.0201924292385618	0.04589724477015	0.0330448370043559
"ENSMUSG00000053646"	"Plxnb1"	"protein_coding"	"plexin B1 [Source:MGI Symbol;Acc:MGI:2154238]"	0.0154371956179771	0.0373598715191777	0.358112406239636	0.217227214754051	0.42291178186497	0.64364480880854	0.809761520843202	-0.20345469656808	-0.192617561685386	-0.0778867129936378	-0.109903845278525	0.0931064908466022	-0.0536498563380894	0.0197283172542564
"ENSMUSG00000053647"	"Gper1"	"protein_coding"	"G protein-coupled estrogen receptor 1 [Source:MGI Symbol;Acc:MGI:1924104]"	0.00161745607944079	0.0786613480417301	0.00837990873405348	0.0647023172286166	0.456008737107353	0.385587099391012	0.255300230547872	-0.757867733134845	-0.455048433136484	-0.644850729463963	-0.466352504252303	0.243418454995602	0.283563085598029	0.263490770296816
"ENSMUSG00000053654"	"Krt42"	"protein_coding"	"keratin 42 [Source:MGI Symbol;Acc:MGI:1915489]"	8.15483663068751e-29	1.22563285087301e-23	6.65438307816878e-27	2.05785411084587e-25	0.287911903317538	0.828217532230944	0.548058946355549	-4.87409809130459	-4.27169091939154	-4.61491023353478	-4.519550434933	0.35830506722819	-0.0728254590023667	0.142739804112912
"ENSMUSG00000053675"	"Tgm5"	"protein_coding"	"transglutaminase 5 [Source:MGI Symbol;Acc:MGI:1921426]"	2.83299377326925e-18	1.5000874186685e-16	1.91547580099715e-18	2.35739408043762e-17	0.807195755218127	0.711300901630603	0.928886410619965	-3.46518006499952	-3.49711198689953	-3.60413081560005	-3.56193253888333	0.0962241647103672	-0.14597756743737	-0.0248767013635016
"ENSMUSG00000053684"	"Kics2"	"protein_coding"	"KICSTOR subunit 2 [Source:MGI Symbol;Acc:MGI:2670984]"	0.000249737001784094	0.00078308434630128	0.00398996970504659	0.0145135902727701	0.566240057138628	0.593337423132681	0.977578709287733	0.396210366250207	0.399090573482534	0.313942703411067	0.276532756048101	0.0829447473313016	-0.0772052812519366	0.00286973303968252
"ENSMUSG00000053693"	"Mast1"	"protein_coding"	"microtubule associated serine/threonine kinase 1 [Source:MGI Symbol;Acc:MGI:1861901]"	4.78652617824702e-32	3.62670352120291e-27	2.42224393139981e-29	9.68540343591499e-26	0.136413613495626	0.013508811588779	0.00571034575941286	1.06443589837783	0.953722007101723	0.976287994117692	0.871121593167882	-0.0957858294833045	-0.161526492721721	-0.128656161102513
"ENSMUSG00000053702"	"Nebl"	"protein_coding"	"nebulette [Source:MGI Symbol;Acc:MGI:1921353]"	0.931981648882862	0.958080878719436	0.239528493971431	0.0231492648490397	0.401712989058414	0.891356491818698	0.61875823978173	0.00604448474080588	0.00412681819187677	-0.0863594569022119	-0.177562022550114	-0.08423195762317	0.0136802646095777	-0.0352758465067962
"ENSMUSG00000053714"	"4732471J01Rik"	"lncRNA"	"RIKEN cDNA 4732471J01 gene [Source:MGI Symbol;Acc:MGI:3603586]"	0.488085699712344	0.829644487380348	0.357516625857989	0.0602335169905279	0.438297656234567	0.0367908556782686	0.0435575014846093	0.0818895491841318	-0.0281213221413854	0.112188274995565	-0.242840008377315	-0.129523577930339	-0.354569723438604	-0.242046650684472
"ENSMUSG00000053716"	"Dusp7"	"protein_coding"	"dual specificity phosphatase 7 [Source:MGI Symbol;Acc:MGI:2387100]"	0.000262710906912551	0.00245546372782228	0.0402764295493335	0.296015965437927	0.153850851731061	0.891159315105109	0.267819863750578	0.286279198745757	0.258687806861094	0.159413539235351	0.0839950328265529	-0.15067678646496	-0.0143352216207298	-0.0825060040428447
"ENSMUSG00000053740"	"Gm6457"	"processed_pseudogene"	"predicted pseudogene 6457 [Source:MGI Symbol;Acc:MGI:3648519]"	0.00173314258072836	0.00108902778721351	0.134516962146933	0.451853413761521	0.798346528067916	0.923428307838973	0.910241644558325	-0.34178010389493	-0.396600851242819	-0.162917453762816	-0.085215091168207	0.0378094587404725	-0.014220807503361	0.0117943256185558
"ENSMUSG00000053747"	"Sox14"	"protein_coding"	"SRY (sex determining region Y)-box 14 [Source:MGI Symbol;Acc:MGI:98362]"	1.92685441092827e-07	6.1620125259337e-07	0.0131255880856749	0.000425813488217638	0.111293520412538	0.704958289955747	0.385661933606822	-1.56973339523483	-1.64985620336728	-0.702639103789899	-1.07474050102764	0.609405914582627	-0.143438976106784	0.232983469237922
"ENSMUSG00000053749"	"Gm9920"	"lncRNA"	"predicted gene 9920 [Source:MGI Symbol;Acc:MGI:3642228]"	0.0921707768720447	0.00742614523566581	0.0264672059510344	0.0294305741103124	0.246037009730455	0.0472166108968687	0.547869790181308	-0.45904682695157	-0.824197326005215	-0.629150362748084	-0.646400505641533	0.444357752018497	-0.768555328647482	-0.162098788314492
"ENSMUSG00000053754"	"Chd8"	"protein_coding"	"chromodomain helicase DNA binding protein 8 [Source:MGI Symbol;Acc:MGI:1915022]"	2.18227304220862e-33	6.26344456400574e-29	2.22324756228553e-30	1.32987571322484e-25	0.178217026818637	0.357515716921128	0.110725481579267	1.26426331921092	1.15707239826579	1.14595572479604	0.971270096288331	-0.0969840362250594	-0.0660130412459354	-0.0814985387354974
"ENSMUSG00000053768"	"Chchd3"	"protein_coding"	"coiled-coil-helix-coiled-coil-helix domain containing 3 [Source:MGI Symbol;Acc:MGI:1913325]"	6.1532694429843e-09	9.4393839142843e-05	0.00268920552769072	0.0514147936521029	0.505177987352874	0.216294255424713	0.17966782067122	-0.4616290654805	-0.316191489256448	-0.219883288316356	-0.146237089384175	0.0645707168169718	0.120363227808171	0.0924669723125713
"ENSMUSG00000053769"	"Lysmd1"	"protein_coding"	"LysM, putative peptidoglycan-binding, domain containing 1 [Source:MGI Symbol;Acc:MGI:1919409]"	0.0014814133391056	0.0101531193814335	0.000125358578581458	1.90159463077841e-05	0.818470230931367	0.458180317122213	0.716412074213513	0.234207672085875	0.206861042672527	0.29725839551746	0.352816265759797	0.0229098695757282	-0.07420678330883	-0.0256484568665509
"ENSMUSG00000053774"	"Ubxn7"	"protein_coding"	"UBX domain protein 7 [Source:MGI Symbol;Acc:MGI:2146388]"	9.63207135970986e-24	1.91708668812579e-18	3.81454519204145e-19	3.34243743311168e-15	0.0940199611012837	0.0773828340537061	0.016225416380427	0.896930916550578	0.764387210771266	0.73724352345365	0.621750862214357	-0.131720458243052	-0.139105455105936	-0.135412956674494
"ENSMUSG00000053783"	"Liat1"	"protein_coding"	"ligand of ATE1 [Source:MGI Symbol;Acc:MGI:1921480]"	0.00821366126637279	0.0070088569442712	0.00071778606862216	0.073641405655353	0.435718709709979	0.835734284425301	0.485316875957499	-0.833523830332696	-0.943888506067893	-1.12101667919649	-0.599501047911135	-0.338269085218855	-0.0897740528404649	-0.21402156902966
"ENSMUSG00000053799"	"Exoc6"	"protein_coding"	"exocyst complex component 6 [Source:MGI Symbol;Acc:MGI:1351611]"	0.0370815471797938	0.485362924028021	0.640392344175461	0.443748597028881	0.540083010000978	0.762129381695583	0.826054348167393	0.154014206801496	0.0562116734327707	-0.0349524979517484	0.0601405223452218	0.0629360945541251	-0.0310550019355311	0.015940546309297
"ENSMUSG00000053801"	"Grwd1"	"protein_coding"	"glutamate-rich WD repeat containing 1 [Source:MGI Symbol;Acc:MGI:2141989]"	0.000547355823002634	6.62998986755054e-08	0.000241823770381404	0.0004242457847677	0.123033634045966	0.029426340704118	0.00940443010848122	0.291305247898463	0.545026916043035	0.321028491340873	0.321510207818419	0.176380331405944	0.251597030474394	0.213988680940169
"ENSMUSG00000053819"	"Camk2d"	"protein_coding"	"calcium/calmodulin-dependent protein kinase II, delta [Source:MGI Symbol;Acc:MGI:1341265]"	1.81698889622322e-13	9.59328802812673e-10	8.95194188977853e-08	1.7329561013161e-08	0.98767352956541	0.491833327549218	0.618879977069904	0.59990577089685	0.510112835882504	0.398088596165086	0.446230136328204	-0.0013918281987193	-0.0620503088524735	-0.0317210685255964
"ENSMUSG00000053825"	"Ppfia2"	"protein_coding"	"protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 2 [Source:MGI Symbol;Acc:MGI:2443834]"	1.03147615252981e-21	2.14303089177745e-17	6.80823515886425e-19	1.89700457326972e-17	0.351862673186253	0.810868502440868	0.407909990600572	1.20401762825142	1.06904908232955	1.07657824534531	1.04452466273527	-0.107457686406699	-0.0275271702085007	-0.0674924283075997
"ENSMUSG00000053830"	"Gm9923"	"processed_pseudogene"	"predicted pseudogene 9923 [Source:MGI Symbol;Acc:MGI:3704365]"	0.00305879834368775	0.00219391828019109	0.00163074549296878	0.0504160862916559	0.429875848472365	0.640797948029306	0.818568010642332	0.302183304887606	0.347348272503891	0.332976804217294	0.211066486559483	0.109997021409365	-0.0649031526765784	0.0225469343663934
"ENSMUSG00000053838"	"Nudcd3"	"protein_coding"	"NudC domain containing 3 [Source:MGI Symbol;Acc:MGI:2144158]"	0.000629643731249318	0.330613965041814	0.00110706168126543	3.21525961532304e-05	0.573843460003543	0.450516191612666	0.891333306585853	0.180399645200768	0.0543503139359318	0.17661971850407	0.242893093785519	0.039970537148748	-0.053684682841693	-0.00685707284647252
"ENSMUSG00000053841"	"Txlna"	"protein_coding"	"taxilin alpha [Source:MGI Symbol;Acc:MGI:105968]"	3.20986330213186e-18	4.92441376206635e-16	1.40717103681132e-17	2.25965024038232e-13	0.260410997666991	0.29880861508099	0.950540981874621	0.628764375047809	0.61807030045694	0.626160052335357	0.512836477104023	-0.0811637116199417	0.0748711959112018	-0.00314625785436995
"ENSMUSG00000053846"	"Lipg"	"protein_coding"	"lipase, endothelial [Source:MGI Symbol;Acc:MGI:1341803]"	8.28494866656472e-06	0.00227274159934561	1.71878887030109e-12	1.31916708210812e-13	0.570748880641251	0.885722620613678	0.615291147376406	0.723886252915689	0.524559792720368	1.35665325068488	1.52866938402386	0.119598421382415	0.0302790622564816	0.0749387418194485
"ENSMUSG00000053870"	"Fpgt"	"protein_coding"	"fucose-1-phosphate guanylyltransferase [Source:MGI Symbol;Acc:MGI:1922790]"	0.0107500519343937	0.000407060417121844	0.0559897854844163	0.0131527564794927	0.628688278382369	0.21765045234392	0.225488459215038	0.286373123748449	0.451662293713859	0.218478325573217	0.300232219678327	0.074752628108266	0.191611763072232	0.133182195590249
"ENSMUSG00000053877"	"Srcap"	"protein_coding"	"Snf2-related CREBBP activator protein [Source:MGI Symbol;Acc:MGI:2444036]"	3.66773335713232e-29	9.73596403512572e-26	3.49993351477754e-25	3.68756910583458e-22	0.105942867968896	0.291281455365345	0.0604690440890284	1.17068430396002	1.113824980792	1.00952533414453	0.917342791283592	-0.12975880593102	-0.0841630788898335	-0.106960942410427
"ENSMUSG00000053886"	"Sh2d4a"	"protein_coding"	"SH2 domain containing 4A [Source:MGI Symbol;Acc:MGI:1919531]"	0.0965846861368915	0.0247359168829116	0.00729559035038813	4.72821238253217e-07	0.368862527779009	0.799056599229606	0.414874762217625	-0.650182662104968	-0.983670414376007	-1.10293105249381	-2.35113042287732	-0.493149902689715	-0.13926725856489	-0.316208580627303
"ENSMUSG00000053897"	"Slc39a8"	"protein_coding"	"solute carrier family 39 (metal ion transporter), member 8 [Source:MGI Symbol;Acc:MGI:1914797]"	6.19846745460154e-09	1.04635852815091e-05	5.74694703552282e-06	9.87950115749693e-06	0.990374021056503	0.617653525631868	0.71759444271002	-0.808661236840495	-0.637077143594803	-0.612656451240489	-0.622723696738721	0.00204464229386225	0.0846866987494863	0.0433656705216743
"ENSMUSG00000053898"	"Ech1"	"protein_coding"	"enoyl coenzyme A hydratase 1, peroxisomal [Source:MGI Symbol;Acc:MGI:1858208]"	2.94748520336433e-08	0.000798534568523105	0.0583931951912185	0.271639522231847	0.485496602592087	0.379170338691847	0.266026050679336	-0.527052048895015	-0.323880239696894	-0.16443926598516	-0.0990723563601954	0.0820520254364228	0.103580625001491	0.0928163252189571
"ENSMUSG00000053907"	"Mat2a"	"protein_coding"	"methionine adenosyltransferase 2A [Source:MGI Symbol;Acc:MGI:2443731]"	7.58139837802948e-05	1.63745082563421e-05	0.196343676419284	0.609589346947561	0.78509800066986	0.0947386066652691	0.168403348337954	0.246936662148324	0.301998021266712	0.0782222126501511	0.0322034755292591	0.022497083590804	0.139454481293376	0.0809757824420898
"ENSMUSG00000053916"	"Nanp"	"protein_coding"	"N-acetylneuraminic acid phosphatase [Source:MGI Symbol;Acc:MGI:1914561]"	9.55812689540322e-05	0.0659493534110814	0.055373604417188	0.789458974439662	0.815297181617726	0.288209196375003	0.556194283471703	0.414278668857312	0.20563157981971	0.199452458130735	0.0286853162569281	0.032855390599202	-0.150058119817215	-0.0586013646090067
"ENSMUSG00000053925"	"Gm9929"	"lncRNA"	"predicted gene 9929 [Source:MGI Symbol;Acc:MGI:3708526]"	3.75372524632925e-27	1.4045789332166e-24	9.19234734522996e-26	2.7136647303632e-24	0.55259368709905	0.891819391961288	0.745754794786728	-5.2307189057136	-5.15739123670318	-5.06355401146646	-4.95813208928497	0.230580296415065	-0.0527299998481654	0.0889251482834497
"ENSMUSG00000053929"	"Zftraf1"	"protein_coding"	"zinc finger TRAF type containing 1 [Source:MGI Symbol;Acc:MGI:1859320]"	3.43149153137225e-13	2.37325643991512e-14	2.0327112533425e-14	4.50216088119048e-17	0.512312675831769	0.471682284178164	0.331874201946656	0.436029167174043	0.519960340309065	0.485414204928992	0.593042131271862	0.0437508312772863	0.0480758214252521	0.0459133263512692
"ENSMUSG00000053930"	"Shisa6"	"protein_coding"	"shisa family member 6 [Source:MGI Symbol;Acc:MGI:2685725]"	0.00539115866136305	1.34273517792646e-05	1.32037756856391e-07	7.52072252626311e-09	0.0062866621028321	0.188711089028288	0.00462286504575935	0.492360122764944	0.896911885294398	1.05196020119755	1.23856777395845	0.682913877391987	0.320534543030846	0.501724210211417
"ENSMUSG00000053931"	"Cnn3"	"protein_coding"	"calponin 3, acidic [Source:MGI Symbol;Acc:MGI:1919244]"	3.60955760422038e-07	0.000218046238527361	0.359608498181674	0.858571942416306	0.461735242464268	0.225077012324371	0.169513004116472	-0.483176644730569	-0.368564752328666	-0.0803397460868576	0.0163190998933156	0.0884420719881236	0.146354982819913	0.117398527404018
"ENSMUSG00000053950"	"Adnp2"	"protein_coding"	"ADNP homeobox 2 [Source:MGI Symbol;Acc:MGI:2448562]"	1.71289372255742e-24	1.40821157892352e-22	1.49150354290362e-18	3.97895901964193e-15	0.546369280135687	0.310084084491173	0.253556496751182	1.07700581802434	1.09078187773322	0.828696565964055	0.717628464565914	-0.0544434963044331	-0.0918732190514762	-0.0731583576779546
"ENSMUSG00000053963"	"Stum"	"protein_coding"	"mechanosensory transduction mediator [Source:MGI Symbol;Acc:MGI:2138735]"	0.000110588669798968	0.0112588562507012	0.00179986211885677	6.44334635899138e-07	0.518031311774553	0.94106876693874	0.610341845894931	0.932002413226913	0.652741745613127	0.758191357082359	1.35413445379417	0.206970787602206	0.0236299460666798	0.115300366834443
"ENSMUSG00000053977"	"Cd8a"	"protein_coding"	"CD8 subunit alpha [Source:MGI Symbol;Acc:MGI:88346]"	1.47765571376494e-21	3.35214670207935e-20	1.2671710012502e-19	4.19536024631154e-21	0.550976412356433	0.502596289346048	0.371212869224382	-3.73879611314752	-3.87482577718101	-3.49829593619587	-3.94923025830033	-0.214899801512715	-0.241705251690427	-0.228302526601571
"ENSMUSG00000053980"	"Gm9930"	"TEC"	"predicted gene 9930 [Source:MGI Symbol;Acc:MGI:3642400]"	0.000234310036204289	0.000126373434977332	0.00422511781718043	1.07785572969224e-06	0.120583892741361	0.559291854389688	0.131605133968591	-1.34582673340146	-1.56274278019988	-1.05395588454005	-2.01691599154161	-0.765430380173521	-0.285393756836491	-0.525412068505006
"ENSMUSG00000053985"	"Zfp14"	"protein_coding"	"zinc finger protein 14 [Source:MGI Symbol;Acc:MGI:99160]"	0.000826362442988093	7.22569402851921e-05	0.00620584303701379	0.000750569467455912	0.430524736308968	0.213452287919461	0.152173658400376	0.319326320479699	0.428699708153672	0.265114005226019	0.347926160257052	0.10174077398649	0.161204655010724	0.131472714498607
"ENSMUSG00000054000"	"Tusc1"	"protein_coding"	"tumor suppressor candidate 1 [Source:MGI Symbol;Acc:MGI:2684283]"	0.00492445195402365	0.0685126714722942	0.949608324812606	0.0956432584054577	0.148448027391435	0.156784845714279	0.983171360833165	0.342210508046354	0.240988833575593	0.00766469099724731	0.214275005093579	-0.242578447985253	0.23761495919044	-0.00248174439740634
"ENSMUSG00000054003"	"Tdrd9"	"protein_coding"	"tudor domain containing 9 [Source:MGI Symbol;Acc:MGI:1921941]"	2.4905603297099e-25	2.79964643467765e-22	1.79607131397569e-23	4.52304133563174e-23	0.223761667045729	0.636095913531679	0.596014472624507	-3.73419033511235	-3.58650266650377	-3.53006257375257	-3.6293359487426	0.368003447675738	-0.142367186051728	0.112818130812005
"ENSMUSG00000054008"	"Ndst1"	"protein_coding"	"N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 1 [Source:MGI Symbol;Acc:MGI:104719]"	2.14297301252228e-20	1.72637640471133e-15	6.6126731320143e-17	1.12151175836615e-14	0.891023110344392	0.053918552580183	0.200951655140564	0.7488737524199	0.637527763672179	0.64239776484842	0.591905084649317	0.010462023440577	-0.149512119376082	-0.0695250479677525
"ENSMUSG00000054013"	"Tmem179"	"protein_coding"	"transmembrane protein 179 [Source:MGI Symbol;Acc:MGI:2144891]"	0.00224374233000962	0.0396690762182635	0.0427351838539533	0.000240656134691698	0.647256908333905	0.975772672414321	0.729987434971727	0.276137515206337	0.20160932443718	0.184529124420822	0.364931335215545	-0.0562319057238234	-0.00372879770855228	-0.0299803517161878
"ENSMUSG00000054021"	"Sirt5"	"protein_coding"	"sirtuin 5 [Source:MGI Symbol;Acc:MGI:1915596]"	0.18421868723074	0.58759582020205	0.00658934882269825	0.00225836989415918	0.945706136836954	0.471274398400182	0.644115530239855	0.118922614230653	0.0535138212110002	0.256915926241081	0.305169890918874	0.00856114909180228	-0.0907629260325393	-0.0411008884703685
"ENSMUSG00000054027"	"Nt5dc3"	"protein_coding"	"5'-nucleotidase domain containing 3 [Source:MGI Symbol;Acc:MGI:3513266]"	6.5425419901398e-23	4.19267994190741e-16	2.2488116974084e-19	1.50282994006622e-18	0.594887843608468	0.318150432163284	0.28014936316784	1.023708688356	0.798323538027029	0.885741708179655	0.889095913987937	-0.0491325141900036	-0.0925138519392759	-0.0708231830646397
"ENSMUSG00000054051"	"Ercc6"	"protein_coding"	"excision repair cross-complementing rodent repair deficiency, complementation group 6 [Source:MGI Symbol;Acc:MGI:1100494]"	2.35217376488016e-20	1.47418486245525e-15	3.08086190455541e-12	3.84400852646723e-10	0.49818560344586	0.931542596554774	0.589220231954589	1.01557194003608	0.869798974476144	0.656831906669415	0.590779423427045	-0.0704157170045088	-0.00891339912734024	-0.0396645580659245
"ENSMUSG00000054057"	"A930004D18Rik"	"lncRNA"	"RIKEN cDNA A930004D18 gene [Source:MGI Symbol;Acc:MGI:1925190]"	5.2192640927674e-18	9.61447841561397e-12	2.710623389038e-20	1.38774162943101e-21	0.979017167685332	0.244385159908341	0.398709699334237	1.37651322479481	1.04508703671597	1.59740405449245	1.78471024757886	-0.00417712742985765	-0.185944345390817	-0.0950607364103375
"ENSMUSG00000054065"	"Pkp3"	"protein_coding"	"plakophilin 3 [Source:MGI Symbol;Acc:MGI:1891830]"	0.00712977836230183	0.96229983029071	0.00230005249396423	0.126477229507776	0.188683098797808	0.200682313951334	0.0685181719329069	0.424033611162296	-0.00800724566290456	0.499613940902787	0.254709968879472	-0.286126634624242	-0.27842839379558	-0.282277514209911
"ENSMUSG00000054072"	"Iigp1"	"protein_coding"	"interferon inducible GTPase 1 [Source:MGI Symbol;Acc:MGI:1926259]"	0.392364733561783	0.664197845406356	0.0339895312440594	0.0418480933925936	0.214498394307396	0.270908326118889	0.0995739249202968	-0.275049743787939	0.154417278472302	-0.714122687948629	-0.717164356238372	0.566438166478019	0.501707068191083	0.534072617334551
"ENSMUSG00000054074"	"Skida1"	"protein_coding"	"SKI/DACH domain containing 1 [Source:MGI Symbol;Acc:MGI:1919918]"	5.56971302451647e-12	1.07942208792894e-07	9.27007722249999e-05	0.00152538906845248	0.00602294337925066	0.472095852512013	0.138278666019624	0.832806664374574	0.650721342544393	0.420033263153686	0.348837469878337	-0.391477121598007	0.0994611584149361	-0.146007981591536
"ENSMUSG00000054079"	"Utp18"	"protein_coding"	"UTP18 small subunit processome component [Source:MGI Symbol;Acc:MGI:1923402]"	1.54500930887907e-05	0.000389655193856559	7.42193906502188e-05	0.000873517906148381	0.693962726036268	0.899854971931704	0.849782073224427	0.429565219426696	0.38045866887411	0.400597954768233	0.345540111848972	0.0510351158093867	-0.0163125674248379	0.0173612741922744
"ENSMUSG00000054083"	"Capn12"	"protein_coding"	"calpain 12 [Source:MGI Symbol;Acc:MGI:1891369]"	6.00018669510993e-05	0.00047901963357513	3.40499123883159e-08	2.51354222986983e-06	0.0442143382664338	0.461192450983199	0.356605351800066	0.797980909693334	0.756828038702317	1.20685408034833	1.03865031780483	-0.536971228394995	0.19374748525598	-0.171611871569508
